"File","OldUrl","NewUrl"
"addons\website-app-store\zip-buy-now-pay-later\index.html","../../../addons/widgets/index.html","../../../addons/widgets.html"
"addons\website-app-store\zip-buy-now-pay-later\index.html","../../../about/widget-knowledge-base/index.html","../../../about/widget-knowledge-base.html"
"addons\professional-email.html","../../addons/domain-names/index.html","../../addons/domain-names.html"
"addons\professional-email.html","../../addons/professional-email/index.html","../../addons/professional-email.html"
"addons\professional-email.html","../../addons/widgets/index.html","../../addons/widgets.html"
"addons\professional-email.html","../../addons/website-app-store/index.html","../../addons/website-app-store.html"
"addons\professional-email.html","../../addons/domain-names/index.html","../../addons/domain-names.html"
"addons\professional-email.html","../../addons/professional-email/index.html","../../addons/professional-email.html"
"addons\professional-email.html","../../addons/widgets/index.html","../../addons/widgets.html"
"addons\professional-email.html","../../addons/website-app-store/index.html","../../addons/website-app-store.html"
"addons\website-app-store.html","../../addons/widgets/index.html","../../addons/widgets.html"
"addons\website-app-store.html","../../pricing/widgets/index.html","../../pricing/widgets.html"
"addons\website-app-store.html","../../about/widget-knowledge-base/index.html","../../about/widget-knowledge-base.html"
"contact\index.html","../about/how-to-videos/index.html","../about/how-to-videos.html"
"contact\index.html","../design/professional-editor/index.html","../design/professional-editor.html"
"contact\index.html","../digital-ads/google-advertising/index.html","../digital-ads/google-advertising.html"
"contact\index.html","../digital-ads/microsoft-advertising/index.html","../digital-ads/microsoft-advertising.html"
"contact\index.html","../digital-ads/social-media-advertising/index.html","../digital-ads/social-media-advertising.html"
"contact\index.html","../marketing/national-seo/index.html","../marketing/national-seo.html"
"contact\index.html","../marketing/local-seo/index.html","../marketing/local-seo.html"
"contact\index.html","../marketing/email-marketing/index.html","../marketing/email-marketing.html"
"contact\index.html","../marketing/local-listings/index.html","../marketing/local-listings.html"
"design\branding.html","../../pricing/design/index.html","../../pricing/design.html"
"design\branding.html","../../pricing/design/index.html","../../pricing/design.html"
"design\branding.html","../../digital-ads/google-advertising/index.html","../../digital-ads/google-advertising.html"
"design\branding.html","../../marketing/local-seo/index.html","../../marketing/local-seo.html"
"design\branding.html","../../marketing/local-listings/index.html","../../marketing/local-listings.html"
"design\logo-design.html","../../about/portfolio/index.html","../../about/portfolio.html"
"design\professional-editor.html","../../pricing/design/index.html","../../pricing/design.html"
"design\professional-editor.html","../../addons/domain-names/index.html","../../addons/domain-names.html"
"design\professional-editor.html","../../design/simple-editor/index.html","../../design/simple-editor.html"
"design\professional-editor.html","../../design/website-design/index.html","../../design/website-design.html"
"design\professional-editor.html","../../pricing/design/index.html","../../pricing/design.html"
"design\professional-editor.html","../../addons/domain-names/index.html","../../addons/domain-names.html"
"design\simple-editor.html","../../pricing/design/index.html","../../pricing/design.html"
"design\simple-editor.html","../../addons/domain-names/index.html","../../addons/domain-names.html"
"design\website-design.html","../../about/portfolio/index.html","../../about/portfolio.html"
"design\website-design.html","../../pricing/design/index.html","../../pricing/design.html"
"design\website-design.html","../../design/professional-editor/index.html","../../design/professional-editor.html"
"design\website-design.html","../../addons/website-app-store/index.html","../../addons/website-app-store.html"
"design\website-design.html","../../about/portfolio/index.html","../../about/portfolio.html"
"design\website-design.html","../../pricing/design/index.html","../../pricing/design.html"
"digital-ads\amazon-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\amazon-advertising.html","../../design/website-design/index.html","../../design/website-design.html"
"digital-ads\amazon-advertising.html","../../pricing/packages/index.html","../../pricing/packages.html"
"digital-ads\amazon-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\amazon-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"digital-ads\google-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\google-advertising.html","../../design/website-design/index.html","../../design/website-design.html"
"digital-ads\google-advertising.html","../../marketing/local-seo/index.html","../../marketing/local-seo.html"
"digital-ads\google-advertising.html","../../pricing/packages/index.html","../../pricing/packages.html"
"digital-ads\google-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\google-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"digital-ads\local-services-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\local-services-advertising.html","../../marketing/local-seo/index.html","../../marketing/local-seo.html"
"digital-ads\local-services-advertising.html","../../marketing/gmb/index.html","../../marketing/gmb.html"
"digital-ads\local-services-advertising.html","../../pricing/packages/index.html","../../pricing/packages.html"
"digital-ads\local-services-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\local-services-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"digital-ads\microsoft-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\microsoft-advertising.html","../../design/website-design/index.html","../../design/website-design.html"
"digital-ads\microsoft-advertising.html","../../pricing/packages/index.html","../../pricing/packages.html"
"digital-ads\microsoft-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\microsoft-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"digital-ads\social-media-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\social-media-advertising.html","../../design/website-design/index.html","../../design/website-design.html"
"digital-ads\social-media-advertising.html","../../marketing/email-marketing/index.html","../../marketing/email-marketing.html"
"digital-ads\social-media-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\social-media-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"digital-ads\television-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\television-advertising.html","../../design/website-design/index.html","../../design/website-design.html"
"digital-ads\television-advertising.html","../../pricing/packages/index.html","../../pricing/packages.html"
"digital-ads\television-advertising.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"digital-ads\television-advertising.html","../../about/portfolio/index.html","../../about/portfolio.html"
"industries\accounting-firms\index.html","../../addons/website-app-store/index.html","../../addons/website-app-store.html"
"industries\accounting-firms\index.html","../../addons/widgets/index.html","../../addons/widgets.html"
"industries\accounting-firms\index.html","../../pricing/packages/index.html","../../pricing/packages.html"
"industries\accounting-firms\index.html","../../pricing/design/index.html","../../pricing/design.html"
"industries\accounting-firms\index.html","../../pricing/packages/index.html","../../pricing/packages.html"
"industries\accounting-firms\index.html","../../pricing/advertising/index.html","../../pricing/advertising.html"
"industries\accounting-firms\index.html","../../pricing/marketing/index.html","../../pricing/marketing.html"
"industries\accounting-firms\index.html","../../design/website-design/index.html","../../design/website-design.html"
"industries\accounting-firms\index.html","../../marketing/local-seo/index.html","../../marketing/local-seo.html"
"industries\accounting-firms\index.html","../../pricing/design/index.html","../../pricing/design.html"
"industries\accounting-firms\index.html","../../pricing/packages/index.html","../../pricing/packages.html"
"industries\accounting-firms\index.html","../../marketing/gmb/index.html","../../marketing/gmb.html"
"industries\accounting-firms\index.html","../../marketing/local-listings/index.html","../../marketing/local-listings.html"
"industries\accounting-firms\index.html","../../digital-ads/google-advertising/index.html","../../digital-ads/google-advertising.html"
